utc_date	io_line_item_number	ad_unit	creative_name	channel	web_property	country_code	country	region	city	dma	device_type	browser	os_name	requests	impressions	dropoffs	clicks	conversions	video_starts	mutes	unmutes	pauses	firstquartiles	midpoints	thirdquartiles	completes
2015-04-30	166596	Smartphone 320x50	54917-166596-320x50-CSB-SmartPhone-Madison	Career	fastweb.com	us	United States	Wisconsin	Madison	Madison	Tablet	Safari	Android	6	6	0	0	0	0	0	0	0	0	0	0	0
2015-07-06	179896	Leaderboard 728x90	60042-179896-CSB Education No.Cali-Desktop-728x90	Lifestyle	Meredith	us	United States	California	Berkeley	San Francisco-Oak-San Jose	Desktop	Firefox	Windows 7	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-04-30	173320	Leaderboard 728x90	57729-173321-Mobile-Chicago-Tablet-728x90-Live Well	News	Lee Enterprises  Incorporated	us	United States	Indiana	Gary	Chicago	Tablet	Chrome	Android	3	3	0	0	0	0	0	0	0	0	0	0	0
2015-04-30	173320	Leaderboard 728x90	57729-173321-Mobile-Chicago-Tablet-728x90-Live Well	Sports	Fantasy Sports Ventures^^	us	United States	Illinois	Barrington	Chicago	Tablet	Safari	iOS	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-04-30	175907	Linear Video Ad	57251-174035-In Stream User Initiated Video- MOAT Demo	Sports	goal	us	United States	Pennsylvania	Wayne	Philadelphia	Desktop	Chrome	Windows 8	2	0	2	0	0	0	0	0	0	0	0	0	0
2015-04-30	173320	Medium Rectangle 300x250	57729-173321-Mobile-Chicago-Tablet-300x250-Lose Mind	News	Tribune Interactive	us	United States	Illinois	Willowbrook	Chicago	Tablet	Chrome	Android	10	10	0	0	0	0	0	0	0	0	0	0	0
2015-04-30	166596	Leaderboard 728x90	54917-166596-728x90-CSB-Desktop-Madison	Politics	slate.com	us	United States	Wisconsin	Verona	Madison	Desktop	IE-9	Windows Vista	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-05-02	176762	Half Page Ad 300x600	58945-176762-Half Page	News	abcnews.go.com	us	United States	Arkansas	Malvern	Little Rock-Pine Bluff	Desktop	Other	Windows 7	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-05-07	167717	Billboard 970x250	56720-167710-IE Business-BB EMEA-Dec 14	News	reuters.com	ch	Switzerland	Vaud	Orbe	Unknown	Desktop	IE-10	Windows 8	4	4	0	0	0	0	0	0	0	0	0	0	0
2015-05-01	176762	Half Page Ad 300x600	58945-176762-Half Page	Games	gsn.com	us	United States	Arkansas	Clinton	Little Rock-Pine Bluff	Desktop	Other	Windows 7	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-05-13	177669	Half Page Ad 300x600	58370-175585-Half Page Canada_MNI  - MNI Via Rail - VIA Rail Canada v2 Toronto MNI - EN - 300x600	Portals	Bidder Pilot	ca	Canada	Ontario	Toronto	Unknown	Desktop	Chrome	Windows XP	32	31	1	0	0	0	0	0	0	0	0	0	0
2015-05-19	177669	Half Page Ad 300x600	58370-175585-Half Page Canada_MNI  - MNI Via Rail - VIA Rail Canada v2 Ottawa MNI - EN - 300x600	Portals	Bidder Pilot	ca	Canada	Manitoba	Winnipeg	Unknown	Desktop	Chrome	Windows 8	46	45	1	0	0	0	0	0	0	0	0	0	0
2015-04-30	166596	Medium Rectangle 300x250	54917-166596-300x250-CSB-Desktop-Madison	News	latimes.com	us	United States	Wisconsin	Madison	Madison	Desktop	Other	Windows 7	6	6	0	0	0	0	0	0	0	0	0	0	0
2015-05-27	175061	ScreenShift Full Page	58577-175061-PageGrabber X_Smartphone	News	rare.us	us	United States	Texas	Houston	Houston	SmartPhone	Safari	iOS	5	5	0	1	0	5	0	0	0	0	0	0	0
2015-04-30	168908	Wide Skyscraper 160x600	54850-168907-Premium IPB-160x600	Entertainment	starpulse.com	us	United States	Nevada	Las Vegas	Las Vegas	Desktop	IE-9	Windows 7	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-06-30	179176	Half Page Ad 300x600	57827-179176-Half Page Buffalo-F150	Entertainment	soapoperadigest.com	us	United States	New York	Orchard Park	Buffalo	Desktop	Chrome	Windows 7	2	2	0	0	0	0	0	0	0	0	0	0	0
2015-05-26	175061	ScreenShift Full Page	58577-175061-PageGrabber X_Smartphone	News	rare.us	us	United States	Texas	Elgin	Austin	SmartPhone	Chrome	Android	1	1	0	0	0	1	0	0	0	0	0	0	0
2015-04-30	173320	Leaderboard 728x90	57729-173321-Mobile-Chicago-Tablet-728x90-Remove Viruses	News	Media General^^	us	United States	Illinois	Chicago	Chicago	Tablet	Chrome	Android	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-04-30	166596	Leaderboard 728x90	54917-166596-728x90-CSB-Desktop-Madison	Entertainment	people.com	us	United States	Wisconsin	Platteville	Madison	Desktop	Chrome	Windows 7	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-07-07	179896	Smartphone 300x250	60042-179896-CSB Education No.Cali-Smartphone-300x250	Lifestyle	yourtango.com	us	United States	California	Rancho Cordova	Sacramnto-Stkton-Modesto	SmartPhone	Safari	iOS	2	2	0	0	0	0	0	0	0	0	0	0	0
2015-05-01	166596	Medium Rectangle 300x250	54917-166596-300x250-CSB-Desktop-Madison	Entertainment	abc.com	us	United States	Wisconsin	Edgerton	Madison	Desktop	Chrome	Windows 7	3	3	0	0	0	0	0	0	0	0	0	0	0
2015-05-09	167717	Billboard 970x250	56720-167710-IE Business-BB EMEA-Dec 14	News	reuters.com	ch	Switzerland	Basel-Landschaft	Arlesheim	Unknown	Desktop	Chrome	Windows 8	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-04-30	175907	Linear Video Ad	57251-174035-In Stream User Initiated Video- MOAT Demo	Sports	goal	us	United States	Oregon	Springfield	Eugene	Desktop	Firefox	Windows XP	5	1	4	0	0	1	0	0	0	1	1	1	0
2015-04-30	173320	Smartphone 300x50	57729-173321-Mobile-Chicago-Smarpthone-300x50-Keep Internet	News	guardian.co.uk	us	United States	Illinois	Elgin	Chicago	SmartPhone	Safari	iOS	3	3	0	0	0	0	0	0	0	0	0	0	0
2015-05-13	177669	Half Page Ad 300x600	58370-175585-Half Page Canada_MNI  - MNI Via Rail - VIA Rail Canada v2 Ottawa MNI - EN - 300x600	Portals	Bidder Pilot	ca	Canada	Ontario	Orleans	Unknown	Desktop	Chrome	Windows XP	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-04-30	176762	Half Page Ad 300x600	58945-176762-Half Page	Sports	Fantasy Sports Ventures^^	us	United States	Arkansas	Little Rock	Little Rock-Pine Bluff	Desktop	Firefox	Windows 8	3	3	0	0	0	0	0	0	0	0	0	0	0
2015-07-08	179896	Leaderboard 728x90	60042-179896-CSB Education No.Cali-Tablet-728x90	Entertainment	people.com	us	United States	California	Taft	Bakersfield	Tablet	Chrome	Android	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-04-30	175907	Linear Video Ad	57251-174035-In Stream User Initiated Video- MOAT Demo	News	cnn.com	us	United States	Oregon	Beaverton	Portland Or	Desktop	Chrome	Windows 7	8	2	6	0	0	2	0	0	0	2	2	2	3
2015-04-30	173320	Smartphone 300x50	57729-173321-Mobile-Chicago-Smarpthone-300x50-Peace Love	News	guardian.co.uk	us	United States	Illinois	Oak Park	Chicago	SmartPhone	Other	Windows (Other)	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-05-28	175061	ScreenShift Full Page	58577-175061-PageGrabber X_Tablet	Tech	softonic.com	us	United States	Texas	San Antonio	San Antonio	Tablet	Chrome	Android	1	1	0	0	0	1	0	0	0	0	0	0	0
2015-04-30	173320	Smartphone 320x50	57729-173321-Mobile-Chicago-Smarpthone-320x50-Peace Love	News	washingtontimes.com	us	United States	Illinois	Mount Prospect	Chicago	SmartPhone	Safari	iOS	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-06-26	179176	Half Page Ad 300x600	57827-179176-Half Page Buffalo-F150	Lifestyle	Evolve Media^^	us	United States	New York	Buffalo	Buffalo	Desktop	Safari	Mac	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-04-30	168908	Leaderboard 728x90	54850-168907-Premium IPB-728x90	Directories/Resources	accuweather.com	us	United States	Maine	Skowhegan	Bangor	Desktop	Firefox	Mac	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-04-30	166596	Leaderboard 728x90	54917-166596-728x90-CSB-Desktop-Madison	Shopping	coupons.com	us	United States	Wisconsin	Edgerton	Madison	Desktop	IE-10	Windows 8	5	5	0	0	0	0	0	0	0	0	0	0	0
2015-04-30	175907	Linear Video Ad	57251-174035-In Stream User Initiated Video- MOAT BT	Sports	goal	us	United States	New York	Ithaca	Syracuse	Desktop	Firefox	Windows 8	14	0	14	0	0	0	0	0	0	0	0	0	0
2015-05-01	176762	Half Page Ad 300x600	58945-176762-Half Page	Politics	weeklystandard.com	us	United States	Arkansas	Little Rock	Little Rock-Pine Bluff	Desktop	IE-9	Windows 7	12	9	3	0	0	0	0	0	0	0	0	0	0
2015-05-02	176762	FullPage UT	58945-176762-Full Page	News	Digital First Media^^	us	United States	Arkansas	Little Rock	Little Rock-Pine Bluff	Desktop	Chrome	Windows 7	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-04-30	175907	Linear Video Ad	57251-174035-In Stream User Initiated Video- MOAT BT	Directories/Resources	accuweather.com	us	United States	New York	Syracuse	Syracuse	Desktop	Firefox	Windows Vista	3	0	3	0	0	0	0	0	0	0	0	0	0
2015-07-09	179896	Leaderboard 728x90	60042-179896-CSB Education No.Cali-Tablet-728x90	News	dailycaller.com	us	United States	California	San Rafael	San Francisco-Oak-San Jose	Tablet	Safari	iOS	3	3	0	0	0	0	0	0	0	0	0	0	0
2015-04-30	168908	Half Page Ad 300x600	54850-168907-Premium IPB-300x600	News	washingtontimes.com	us	United States	Montana	Billings	Billings	Desktop	Chrome	Mac	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-04-30	166596	Leaderboard 728x90	54917-166596-728x90-CSB-Desktop-Madison	News	latimes.com	us	United States	Wisconsin	Sun Prairie	Madison	Desktop	Chrome	Other	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-06-01	175061	ScreenShift Full Page	58577-175061-PageGrabber X_Smartphone	Entertainment	Music Times	us	United States	Texas	Cedar Park	Austin	SmartPhone	Safari	iOS	1	1	0	0	0	1	0	0	0	0	0	0	0
2015-04-30	176762	Half Page Ad 300x600	58945-176762-Half Page	Lifestyle	weddingwire.com	us	United States	Arkansas	Little Rock	Little Rock-Pine Bluff	Desktop	Chrome	Mac	2	0	2	0	0	0	0	0	0	0	0	0	0
2015-07-09	179896	Smartphone 320x50	60042-179896-CSB Education No.Cali-Smartphone-320x50	Entertainment	hollywoodlife.com	us	United States	California	Santa Cruz	Monterey-Salinas	SmartPhone	Safari	iOS	2	2	0	0	0	0	0	0	0	0	0	0	0
2015-07-08	179896	Leaderboard 728x90	60042-179896-CSB Education No.Cali-Tablet-728x90	News	dailycaller.com	us	United States	California	Antelope	Sacramnto-Stkton-Modesto	Tablet	Safari	iOS	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-04-30	168908	Half Page Ad 300x600	54850-168907-Premium IPB-300x600	News	washingtontimes.com	us	United States	Montana	Billings	Billings	Desktop	Firefox	Windows Vista	1	0	1	0	0	0	0	0	0	0	0	0	0
2015-04-30	175907	Linear Video Ad	57251-174035-In Stream User Initiated Video- MOAT Demo	News	cnn.com	us	United States	New York	Bohemia	New York	Desktop	Chrome	Windows 7	1	0	1	0	0	0	0	0	0	0	0	0	0
2015-04-30	166596	Medium Rectangle 300x250	54917-166596-300x250-CSB-Desktop-Madison	News	bostonmagazine.com	us	United States	Wisconsin	Madison	Madison	Desktop	Chrome	Windows 7	4	3	1	0	0	0	0	0	0	0	0	0	0
2015-04-30	175907	Linear Video Ad	57251-174035-In Stream User Initiated Video- MOAT BT	News	cnn.com	us	United States	Nebraska	Omaha	Omaha	Desktop	Chrome	Windows 8	1	0	1	0	0	0	0	0	0	0	0	0	0
2015-05-10	167717	Billboard 970x250	56720-167710-IE Business-BB EMEA-Dec 14	News	reuters.com	it	Italy	Bergamo	Bergamo	Unknown	Desktop	Chrome	Windows 7	3	3	0	0	0	0	0	0	0	0	0	0	0
2015-05-07	177669	Half Page Ad 300x600	58370-175585-Half Page Canada_MNI  - MNI Via Rail - VIA Rail Canada v2 Ottawa MNI - EN - 300x600	Portals	Bidder Pilot	ca	Canada	Ontario	Nepean	Unknown	Desktop	Chrome	Windows Vista	2	2	0	0	0	0	0	0	0	0	0	0	0
2015-05-08	167717	Billboard 970x250	56720-167710-IE Business-BB EMEA-Dec 14	News	reuters.com	ru	Russian Federation	Moskva	Moscow	Unknown	Desktop	Other	Mac	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-05-09	167717	Billboard 970x250	56720-167710-IE Business-BB EMEA-Dec 14	News	reuters.com	it	Italy	Oristano	Terralba	Unknown	Desktop	Chrome	Windows 8	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-06-30	179176	Half Page Ad 300x600	57827-179176-Half Page Buffalo-F150	Portals	Bidder Pilot	us	United States	New York	Middleport	Buffalo	Desktop	IE-10	Windows 7	81	81	0	0	0	0	0	0	0	0	0	0	0
2015-04-30	175907	Linear Video Ad	57251-174035-In Stream User Initiated Video- MOAT Demo	Sports	goal	us	United States	New Jersey	Hazlet	New York	Desktop	Chrome	Windows 7	1	0	1	0	0	0	0	0	0	0	0	0	0
2015-05-28	175061	ScreenShift Full Page	58577-175061-PageGrabber X_Smartphone	News	rare.us	us	United States	Florida	Deland	Orlando-Daytona Bch-Melbrn	SmartPhone	Chrome	Android	0	0	0	0	0	2	0	0	0	0	0	0	0
2015-05-01	175907	Linear Video Ad	57251-174035-In Stream User Initiated Video- MOAT BT	Sports	goal	us	United States	Oregon	St Helens	Portland Or	Desktop	Chrome	Windows 7	1	0	1	0	0	0	0	0	0	0	0	0	0
2015-04-30	168908	Medium Rectangle 300x250	54850-168907-Premium IPB-300x250	Lifestyle	rd.com	us	United States	Wisconsin	Bayfield	Duluth-Superior	Desktop	Safari	Mac	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-04-30	173320	Medium Rectangle 300x250	57729-173321-Mobile-Chicago-Tablet-300x250-Lose Mind	Health	fitbie.com	us	United States	Illinois	Hoffman Estates	Chicago	Tablet	Safari	iOS	3	3	0	0	0	0	0	0	0	0	0	0	0
2015-04-30	173320	Smartphone 320x50	57729-173321-Mobile-Chicago-Smarpthone-320x50-Keep Internet	News	Digital First Media^^	us	United States	Illinois	Roselle	Chicago	SmartPhone	Safari	iOS	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-05-01	176762	FullPage UT	58945-176762-Full Page	Sports	collegespun.com	us	United States	Arkansas	Searcy	Little Rock-Pine Bluff	Desktop	Chrome	Windows 8	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-05-02	176762	Half Page Ad 300x600	58945-176762-Half Page	Entertainment	Spin Media	us	United States	Arkansas	Shirley	Little Rock-Pine Bluff	Desktop	Other	Windows 8	1	0	1	0	0	0	0	0	0	0	0	0	0
2015-05-19	177669	Half Page Ad 300x600	58370-175585-Half Page Canada_MNI  - MNI Via Rail - VIA Rail Canada v2 Ottawa MNI - EN - 300x600	Portals	Bidder Pilot	ca	Canada	Alberta	Calgary	Unknown	Desktop	Firefox	Windows Vista	2	2	0	0	0	0	0	0	0	0	0	0	0
2015-05-02	176762	Half Page Ad 300x600	58945-176762-Half Page	News	washingtontimes.com	us	United States	Arkansas	Conway	Little Rock-Pine Bluff	Desktop	IE-10	Windows 7	4	4	0	0	0	0	0	0	0	0	0	0	0
2015-05-01	166596	Medium Rectangle 300x250	54917-166596-300x250-CSB-Desktop-Madison	Politics	weeklystandard.com	us	United States	Wisconsin	Viola	Madison	Desktop	Chrome	Windows 8	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-04-30	175907	Linear Video Ad	57251-174035-In Stream User Initiated Video- MOAT Demo	News	dailymail.co.uk	us	United States	Colorado	Arvada	Denver	Desktop	Chrome	Windows 7	1	0	1	0	0	0	0	0	0	0	0	0	0
2015-04-30	175907	Linear Video Ad	57251-174035-In Stream User Initiated Video- MOAT BT	Sports	goal	us	United States	Washington	Spokane	Spokane	Desktop	Chrome	Windows 7	16	0	16	0	0	0	0	0	0	0	0	0	0
2015-05-28	175061	ScreenShift Full Page	58577-175061-PageGrabber X_Smartphone	Lifestyle	Concourse Media	us	United States	Texas	Hutto	Austin	SmartPhone	Chrome	Android	1	1	0	0	0	1	0	0	0	0	0	0	0
2015-07-08	179896	Leaderboard 728x90	60042-179896-CSB Education No.Cali-Desktop-728x90	Entertainment	people.com	us	United States	California	Fairfield	Sacramnto-Stkton-Modesto	Desktop	Chrome	Windows 7	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-04-30	175907	Linear Video Ad	57251-174035-In Stream User Initiated Video- MOAT Demo	News	huffingtonpost.com	us	United States	California	Santa Cruz	Monterey-Salinas	Desktop	Safari	Mac	3	0	3	0	0	0	0	0	0	0	0	0	0
2015-05-01	166596	Medium Rectangle 300x250	54917-166596-300x250-CSB-Desktop-Madison	Politics	slate.com	us	United States	Wisconsin	Madison	Madison	Desktop	Chrome	Windows XP	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-05-02	176762	Half Page Ad 300x600	58945-176762-Half Page	Entertainment	madamenoire.com	us	United States	Arkansas	Hattieville	Little Rock-Pine Bluff	Desktop	Other	Windows 8	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-06-01	175061	ScreenShift Full Page	58577-175061-PageGrabber X_Tablet	News	rare.us	us	United States	Texas	Buda	Austin	Tablet	Safari	Android	1	1	0	0	0	1	0	0	0	0	0	0	0
2015-04-30	168908	Half Page Ad 300x600	54850-168907-Premium IPB-300x600	Entertainment	nationalenquirer.com	us	United States	North Dakota	Minot	Minot-Bsmrck-Dcknsn(Wlstn)	Tablet	Safari	iOS	12	12	0	0	0	0	0	0	0	0	0	0	0
2015-06-01	175061	ScreenShift Full Page	58577-175061-PageGrabber X_Smartphone	Lifestyle	Concourse Media	us	United States	Texas	Stonewall	Austin	SmartPhone	Safari	iOS	1	0	1	0	0	0	0	0	0	0	0	0	0
2015-05-13	177669	Half Page Ad 300x600	58370-175585-Half Page Canada_MNI  - MNI Via Rail - VIA Rail Canada v2 Ottawa MNI - EN - 300x600	Portals	Bidder Pilot	ca	Canada	Ontario	Orleans	Unknown	Desktop	Chrome	Windows 7	5	5	0	0	0	0	0	0	0	0	0	0	0
2015-04-30	173320	Medium Rectangle 300x250	57729-173321-Mobile-Chicago-Tablet-300x250-Lose Mind	Career	salary.com	us	United States	Illinois	Chicago	Chicago	Tablet	Chrome	Android	2	2	0	0	0	0	0	0	0	0	0	0	0
2015-05-08	167717	Billboard 970x250	56720-167710-IE Business-BB EMEA-Dec 14	News	reuters.com	ch	Switzerland	Sankt Gallen	Sankt Gallen	Unknown	Desktop	Firefox	Windows 7	31	31	0	0	0	0	0	0	0	0	0	0	0
2015-04-30	176762	FullPage Pub	58945-176762-Full Page	Directories/Resources	weatherbug.com	us	United States	Arkansas	Pearcy	Little Rock-Pine Bluff	Desktop	Other	Windows 7	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-05-06	167717	Billboard 970x250	56720-167710-IE Business-BB EMEA-Dec 14	News	reuters.com	ch	Switzerland	Zurich	Embrach	Unknown	Desktop	Firefox	Mac	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-04-30	175907	Linear Video Ad	57251-174035-In Stream User Initiated Video- MOAT Demo	Sports	goal	us	United States	Alabama	Montgomery	Montgomery-Selma	Desktop	Chrome	Mac	2	0	2	0	0	0	0	0	0	0	0	0	0
2015-04-30	168908	Medium Rectangle 300x250	54850-168907-Premium IPB-300x250	Lifestyle	Evolve Media	us	United States	North Carolina	Snow Hill	Greenville-N.Bern-Washngtn	Desktop	Firefox	Windows 7	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-04-30	168908	Half Page Ad 300x600	54850-168907-Premium IPB-300x600	Entertainment	nationalenquirer.com	us	United States	Minnesota	Nelson	Minneapolis-St. Paul	SmartPhone	Safari	iOS	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-06-29	179176	Half Page Ad 300x600	57827-179176-Half Page Buffalo-F150	Portals	Bidder Pilot	us	United States	New York	Buffalo	Buffalo	Desktop	Chrome	Windows 7	8672	7768	904	1	0	0	0	0	0	0	0	0	0
2015-06-26	179176	Half Page Ad 300x600	57827-179176-Half Page Buffalo-F150	News	washingtontimes.com	us	United States	New York	Lancaster	Buffalo	Desktop	Other	Windows 8	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-05-19	177669	Half Page Ad 300x600	58370-175585-Half Page Canada_MNI  - MNI Via Rail - VIA Rail Canada v2 Vancouver MNI - EN - 300x600	Portals	Bidder Pilot	ca	Canada	British Columbia	North Vancouver	Unknown	Desktop	Safari	Mac	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-05-26	175061	ScreenShift Full Page	58577-175061-PageGrabber X_Smartphone	News	rare.us	us	United States	Texas	Georgetown	Austin	SmartPhone	Chrome	Android	2	1	1	0	0	1	0	0	0	0	0	0	0
2015-05-30	175061	ScreenShift Full Page	58577-175061-PageGrabber X_Smartphone	Business/Finance	investopedia.com	us	United States	Texas	San Angelo	San Angelo	SmartPhone	Chrome	Android	1	1	0	0	0	1	0	0	0	0	0	0	0
2015-04-30	175907	Linear Video Ad	57251-174035-In Stream User Initiated Video- MOAT Demo	News	cnn.com	us	United States	California	Santa Cruz	Monterey-Salinas	Desktop	Chrome	Windows 7	3	0	3	0	0	0	0	0	0	0	0	0	0
2015-05-31	175061	ScreenShift Full Page	58577-175061-PageGrabber X_Smartphone	Sports	collegespun.com	us	United States	Kentucky	Louisville	Louisville	SmartPhone	Chrome	Android	1	0	1	0	0	0	0	0	0	0	0	0	0
2015-07-07	179896	Smartphone 320x50	60042-179896-CSB Education No.Cali-Smartphone-320x50	Entertainment	thewrap.com	us	United States	California	Paso Robles	Santabarbra-Sanmar-Sanluob	SmartPhone	Safari	iOS	3	3	0	0	0	0	0	0	0	0	0	0	0
2015-05-27	175061	ScreenShift Full Page	58577-175061-PageGrabber X_Smartphone	News	dailycaller.com	us	United States	Texas	Bastrop	Austin	SmartPhone	Chrome	Android	1	1	0	0	0	1	0	0	0	0	0	0	0
2015-05-27	175061	ScreenShift Full Page	58577-175061-PageGrabber X_Smartphone	Sports	collegespun.com	us	United States	Kentucky	Louisville	Louisville	SmartPhone	Safari	Android	1	1	0	0	0	1	0	0	0	0	0	0	0
2015-04-30	175907	Linear Video Ad	57251-174035-In Stream User Initiated Video- MOAT BT	Sports	goal	us	United States	Michigan	Whitmore Lake	Detroit	Desktop	Chrome	Windows 7	1	0	1	0	0	0	0	0	0	0	0	0	0
2015-05-20	177669	Half Page Ad 300x600	58370-175585-Half Page Canada_MNI  - MNI Via Rail - VIA Rail Canada v2 Toronto MNI - EN - 300x600	Portals	Bidder Pilot	ca	Canada	Ontario	Mississauga	Unknown	Desktop	Chrome	Mac	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-07-07	179896	Leaderboard 728x90	60042-179896-CSB Education No.Cali-Tablet-728x90	News	military.com	us	United States	California	El Dorado Hills	Sacramnto-Stkton-Modesto	Tablet	Safari	iOS	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-04-30	166596	Smartphone 320x50	54917-166596-320x50-CSB-SmartPhone-Madison	Sports	cbssports.com	us	United States	Wisconsin	Beloit	Madison	SmartPhone	Chrome	Android	2	2	0	0	0	0	0	0	0	0	0	0	0
2015-04-30	173320	Leaderboard 728x90	57729-173321-Mobile-Chicago-Tablet-728x90-Dance	Tech	Connecticut Media Group^^	us	United States	Illinois	La Grange	Chicago	Tablet	Chrome	Android	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-05-01	176762	Half Page Ad 300x600	58945-176762-Half Page	News	dailycaller.com	us	United States	Arkansas	Little Rock	Little Rock-Pine Bluff	Desktop	Safari	Mac	23	21	2	0	0	0	0	0	0	0	0	0	0
2015-05-09	167717	Billboard 970x250	56720-167710-IE Business-BB EMEA-Dec 14	News	reuters.com	it	Italy	Genova	Genova	Unknown	Desktop	Firefox	Windows Vista	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-04-30	173320	Smartphone 320x50	57729-173321-Mobile-Chicago-Smarpthone-320x50-Peace Love	Tech	popsci.com	us	United States	Illinois	Vernon Hills	Chicago	SmartPhone	Safari	iOS	2	2	0	0	0	0	0	0	0	0	0	0	0
2015-05-06	177669	Half Page Ad 300x600	58370-174399-Half Page Ocean_MNI  - MNI Via Rail - VIA Rail Ocean v2 Montreal MNI - EN - 300x600	Politics	weeklystandard.com	ca	Canada	Quebec	Montreal	Unknown	Desktop	Firefox	Windows 7	2	2	0	0	0	0	0	0	0	0	0	0	0
2015-05-27	175061	ScreenShift Full Page	58577-175061-PageGrabber X_Smartphone	News	rare.us	us	United States	Texas	Cedar Creek	Austin	SmartPhone	Chrome	Android	1	1	0	0	0	1	0	0	0	0	0	0	0
2015-05-01	166596	Leaderboard 728x90	54917-166596-728x90-CSB-Desktop-Madison	News	Tribune Interactive	us	United States	Wisconsin	Verona	Madison	Desktop	Chrome	Windows 8	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-05-09	167717	Billboard 970x250	56720-167710-IE Business-BB EMEA-Dec 14	News	reuters.com	ch	Switzerland	Vaud	Nyon	Unknown	Desktop	Chrome	Windows 7	8	8	0	0	0	0	0	0	0	0	0	0	0
2015-04-30	175907	Linear Video Ad	57251-174035-In Stream User Initiated Video- MOAT BT	Sports	goal	us	United States	Massachusetts	Cambridge	Boston (Manchester)	Desktop	Firefox	Mac	8	0	8	0	0	0	0	0	0	0	0	0	0
2015-04-30	175907	Linear Video Ad	57251-174035-In Stream User Initiated Video- MOAT BT	Sports	goal	us	United States	Arizona	Safford	Phoenix (Prescott)	Desktop	Chrome	Windows 7	2	0	2	0	0	0	0	0	0	0	0	0	0
2015-05-01	173320	Leaderboard 728x90	57729-173321-Mobile-Chicago-Tablet-728x90-Remove Viruses	Tech	Connecticut Media Group^^	us	United States	Illinois	Hanover Park	Chicago	Tablet	Chrome	Android	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-06-29	179176	Half Page Ad 300x600	57827-179176-Half Page Buffalo-F150	Portals	Bidder Pilot	us	United States	New York	Fredonia	Buffalo	Desktop	Chrome	Other	20	20	0	0	0	0	0	0	0	0	0	0	0
2015-04-30	168908	Half Page Ad 300x600	54850-168907-Premium IPB-300x600	Directories/Resources	accuweather.com	us	United States	New York	Elmhurst	New York	Desktop	Chrome	Windows 8	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-05-01	175907	Linear Video Ad	57251-174035-In Stream User Initiated Video- MOAT Demo	Sports	goal	us	United States	Michigan	West Bloomfield	Detroit	Desktop	Firefox	Windows 8	1	0	1	0	0	0	0	0	0	0	0	0	0
2015-04-30	173320	Leaderboard 728x90	57729-173321-Mobile-Chicago-Tablet-728x90-Dance	Career	careerbuilder.com	us	United States	Illinois	Woodridge	Chicago	Tablet	Safari	iOS	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-05-03	176762	Half Page Ad 300x600	58945-176762-Half Page	News	dailycaller.com	us	United States	Arkansas	Hot Springs National Park	Little Rock-Pine Bluff	Desktop	Other	Windows 8	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-04-30	175907	Linear Video Ad	57251-174035-In Stream User Initiated Video- MOAT BT	News	cnn.com	us	United States	Colorado	Littleton	Denver	Desktop	Chrome	Linux	6	0	6	0	0	0	0	0	0	0	0	0	0
